agency_cd,site_no,Date,Flow,Flow_cd
USGS,08162600,2013-03-04,5.9,A
USGS,08162600,2013-03-05,6.18,A
USGS,08162600,2013-03-06,6.09,A
USGS,08162600,2013-03-07,6.27,A
USGS,08162600,2013-03-08,7.55,A
USGS,08162600,2013-03-09,10.1,A
USGS,08162600,2013-03-10,7.53,A
USGS,08162600,2013-03-11,6.82,A
USGS,08162600,2013-03-12,8.4,A
USGS,08162600,2013-03-13,6.7,A
USGS,08162600,2013-03-14,5.7,A
USGS,08162600,2013-03-15,8.92,A
USGS,08162600,2013-03-16,9.36,A
USGS,08162600,2013-03-17,8.23,A
USGS,08162600,2013-03-18,8.06,A
USGS,08162600,2013-03-19,6.38,A
USGS,08162600,2013-03-20,8.14,A
USGS,08162600,2013-03-21,7.84,A
USGS,08162600,2013-03-22,7.17,A
USGS,08162600,2013-03-23,7.89,A
USGS,08162600,2013-03-24,6.56,A
USGS,08162600,2013-03-25,5.6,A
USGS,08162600,2013-03-26,5.42,A
USGS,08162600,2013-03-27,8.15,A
USGS,08162600,2013-03-28,8.6,A
USGS,08162600,2013-03-29,8.42,A
USGS,08162600,2013-03-30,10.7,A
USGS,08162600,2013-03-31,9.15,A
USGS,08162600,2013-04-01,7.78,A
USGS,08162600,2013-04-02,7.54,A
USGS,08162600,2013-04-03,10.2,A
USGS,08162600,2013-04-04,12.9,A
USGS,08162600,2013-04-05,13.6,A
USGS,08162600,2013-04-06,15.8,A
USGS,08162600,2013-04-07,12.2,A
USGS,08162600,2013-04-08,8.35,A
USGS,08162600,2013-04-09,8.43,A
USGS,08162600,2013-04-10,9.98,A
USGS,08162600,2013-04-11,19.7,A
USGS,08162600,2013-04-12,30.9,A
USGS,08162600,2013-04-13,23.6,A
USGS,08162600,2013-04-14,13.9,A
USGS,08162600,2013-04-15,10.2,A
USGS,08162600,2013-04-16,7.54,A
USGS,08162600,2013-04-17,8.86,A
USGS,08162600,2013-04-18,8.2,A
USGS,08162600,2013-04-19,5.52,A
USGS,08162600,2013-04-20,4.4,A
USGS,08162600,2013-04-21,4.02,A
USGS,08162600,2013-04-22,5.68,A
USGS,08162600,2013-04-23,10.5,A
USGS,08162600,2013-04-24,7.34,A
USGS,08162600,2013-04-25,6.11,A
USGS,08162600,2013-04-26,5.97,A
USGS,08162600,2013-04-27,6.03,A
USGS,08162600,2013-04-28,23.7,A
USGS,08162600,2013-04-29,221,A
USGS,08162600,2013-04-30,363,A
USGS,08162600,2013-05-01,96.4,A
USGS,08162600,2013-05-02,41.6,A
USGS,08162600,2013-05-03,22.7,A
USGS,08162600,2013-05-04,16.8,A
USGS,08162600,2013-05-05,12.8,A
USGS,08162600,2013-05-06,10.7,A
USGS,08162600,2013-05-07,9.87,A
USGS,08162600,2013-05-08,11.8,A
USGS,08162600,2013-05-09,15.7,A
USGS,08162600,2013-05-10,46.2,A
USGS,08162600,2013-05-11,76.7,A
USGS,08162600,2013-05-12,56.1,A
USGS,08162600,2013-05-13,26.2,A
USGS,08162600,2013-05-14,17.7,A
USGS,08162600,2013-05-15,20.1,A
USGS,08162600,2013-05-16,19,A
USGS,08162600,2013-05-17,15,A
USGS,08162600,2013-05-18,13.3,A
USGS,08162600,2013-05-19,11.4,A
USGS,08162600,2013-05-20,10.5,A
USGS,08162600,2013-05-21,10.5,A
USGS,08162600,2013-05-22,10.5,A
USGS,08162600,2013-05-23,10.1,A
USGS,08162600,2013-05-24,11.6,A
USGS,08162600,2013-05-25,17.6,A
USGS,08162600,2013-05-26,15.4,A
USGS,08162600,2013-05-27,13.9,A
USGS,08162600,2013-05-28,9.82,A
USGS,08162600,2013-05-29,7.52,A
USGS,08162600,2013-05-30,11.1,A
USGS,08162600,2013-05-31,16.9,A
USGS,08162600,2013-06-01,21,A
USGS,08162600,2013-06-02,19.3,A
USGS,08162600,2013-06-03,21.4,A
USGS,08162600,2013-06-04,29.3,A
USGS,08162600,2013-06-05,26.3,A
USGS,08162600,2013-06-06,22.2,A
USGS,08162600,2013-06-07,15.2,A
USGS,08162600,2013-06-08,16.1,A
USGS,08162600,2013-06-09,21.8,A
USGS,08162600,2013-06-10,15.2,A
USGS,08162600,2013-06-11,17.4,A
USGS,08162600,2013-06-12,19,A
USGS,08162600,2013-06-13,17.4,A
USGS,08162600,2013-06-14,14.5,A
USGS,08162600,2013-06-15,11.1,A
USGS,08162600,2013-06-16,11.6,A
USGS,08162600,2013-06-17,14.8,A
USGS,08162600,2013-06-18,14.1,A
USGS,08162600,2013-06-19,10.4,A
USGS,08162600,2013-06-20,8.31,A
USGS,08162600,2013-06-21,7.5,A
USGS,08162600,2013-06-22,7.03,A
USGS,08162600,2013-06-23,8.87,A
USGS,08162600,2013-06-24,8.62,A
USGS,08162600,2013-06-25,7.75,A
USGS,08162600,2013-06-26,6.13,A
USGS,08162600,2013-06-27,5.86,A
USGS,08162600,2013-06-28,5.3,A
USGS,08162600,2013-06-29,4.96,A
USGS,08162600,2013-06-30,5.95,A
USGS,08162600,2013-07-01,6.94,A
USGS,08162600,2013-07-02,7.56,A
USGS,08162600,2013-07-03,8.13,A
USGS,08162600,2013-07-04,7.59,A
USGS,08162600,2013-07-05,11.2,A
USGS,08162600,2013-07-06,11.5,A
USGS,08162600,2013-07-07,8.48,A
USGS,08162600,2013-07-08,7.78,A
USGS,08162600,2013-07-09,12.9,A
USGS,08162600,2013-07-10,26.9,A
USGS,08162600,2013-07-11,24.2,A
USGS,08162600,2013-07-12,23.9,A
USGS,08162600,2013-07-13,20.9,A
USGS,08162600,2013-07-14,18.4,A
USGS,08162600,2013-07-15,16.8,A
USGS,08162600,2013-07-16,16.6,A
USGS,08162600,2013-07-17,18.5,A
USGS,08162600,2013-07-18,16.7,A
USGS,08162600,2013-07-19,25.6,A
USGS,08162600,2013-07-20,28.3,A
USGS,08162600,2013-07-21,20.5,A
USGS,08162600,2013-07-22,18.9,A
USGS,08162600,2013-07-23,19,A
USGS,08162600,2013-07-24,19.1,A
USGS,08162600,2013-07-25,15.6,A
USGS,08162600,2013-07-26,11.4,A
USGS,08162600,2013-07-27,8.15,A
USGS,08162600,2013-07-28,6.72,A
USGS,08162600,2013-07-29,13.8,A
USGS,08162600,2013-07-30,9.01,A
USGS,08162600,2013-07-31,9.11,A
USGS,08162600,2013-08-01,13.1,A
USGS,08162600,2013-08-02,9.63,A
USGS,08162600,2013-08-03,6.65,A
USGS,08162600,2013-08-04,6.39,A
USGS,08162600,2013-08-05,6.72,A
USGS,08162600,2013-08-06,11,A
USGS,08162600,2013-08-07,12,A
USGS,08162600,2013-08-08,6.61,A
USGS,08162600,2013-08-09,5.07,A
USGS,08162600,2013-08-10,3.94,A
USGS,08162600,2013-08-11,4.44,A
USGS,08162600,2013-08-12,5.79,A
USGS,08162600,2013-08-13,11.3,A
USGS,08162600,2013-08-14,11.4,A
USGS,08162600,2013-08-15,11.9,A
USGS,08162600,2013-08-16,16,A
USGS,08162600,2013-08-17,17.1,A
USGS,08162600,2013-08-18,15.5,A
USGS,08162600,2013-08-19,15.2,A
USGS,08162600,2013-08-20,15.7,A
USGS,08162600,2013-08-21,12.9,A
USGS,08162600,2013-08-22,10.1,A
USGS,08162600,2013-08-23,11.5,A
USGS,08162600,2013-08-24,13.2,A
USGS,08162600,2013-08-25,12.6,A
USGS,08162600,2013-08-26,13.8,A
USGS,08162600,2013-08-27,17,A
USGS,08162600,2013-08-28,24.8,A
USGS,08162600,2013-08-29,13.9,A
USGS,08162600,2013-08-30,14.3,A
USGS,08162600,2013-08-31,11.1,A
USGS,08162600,2013-09-01,7.64,A
USGS,08162600,2013-09-02,7.13,A
USGS,08162600,2013-09-03,8.58,A
USGS,08162600,2013-09-04,6.68,A
USGS,08162600,2013-09-05,5.34,A
USGS,08162600,2013-09-06,6.12,A
USGS,08162600,2013-09-07,5.53,A
USGS,08162600,2013-09-08,4.95,A
USGS,08162600,2013-09-09,6.3,A
USGS,08162600,2013-09-10,6.18,A
USGS,08162600,2013-09-11,6.42,A
USGS,08162600,2013-09-12,9.01,A
USGS,08162600,2013-09-13,12.6,A
USGS,08162600,2013-09-14,11.1,A
USGS,08162600,2013-09-15,7.27,A
USGS,08162600,2013-09-16,6.29,A
USGS,08162600,2013-09-17,9.16,A
USGS,08162600,2013-09-18,7.73,A
USGS,08162600,2013-09-19,4.9,A
USGS,08162600,2013-09-20,4.68,A
USGS,08162600,2013-09-21,325,A
USGS,08162600,2013-09-22,277,A
USGS,08162600,2013-09-23,103,A
USGS,08162600,2013-09-24,82.8,A
USGS,08162600,2013-09-25,51.2,A
USGS,08162600,2013-09-26,29.1,A
USGS,08162600,2013-09-27,17.8,A
USGS,08162600,2013-09-28,13.8,A
USGS,08162600,2013-09-29,15.6,A
USGS,08162600,2013-09-30,13.8,A
USGS,08162600,2013-10-01,21.1,A
USGS,08162600,2013-10-02,23.3,A
USGS,08162600,2013-10-03,17.7,A
USGS,08162600,2013-10-04,11.7,A
USGS,08162600,2013-10-05,27,A
USGS,08162600,2013-10-06,30.4,A
USGS,08162600,2013-10-07,17.5,A
USGS,08162600,2013-10-08,12.8,A
USGS,08162600,2013-10-09,12.8,A
USGS,08162600,2013-10-10,11.1,A
USGS,08162600,2013-10-11,10.3,A
USGS,08162600,2013-10-12,10.7,A
USGS,08162600,2013-10-13,101,A
USGS,08162600,2013-10-14,256,A
USGS,08162600,2013-10-15,99.4,A
USGS,08162600,2013-10-16,47.1,A
USGS,08162600,2013-10-17,32.6,A
USGS,08162600,2013-10-18,21.4,A
USGS,08162600,2013-10-19,15.8,A
USGS,08162600,2013-10-20,11.7,A
USGS,08162600,2013-10-21,9.44,A
USGS,08162600,2013-10-22,8.7,A
USGS,08162600,2013-10-23,7.83,A
USGS,08162600,2013-10-24,11.9,A
USGS,08162600,2013-10-25,12.8,A
USGS,08162600,2013-10-26,9.03,A
USGS,08162600,2013-10-27,8.33,A
USGS,08162600,2013-10-28,7.91,A
USGS,08162600,2013-10-29,5.98,A
USGS,08162600,2013-10-30,6.52,A
USGS,08162600,2013-10-31,394,A
USGS,08162600,2013-11-01,1230,A
USGS,08162600,2013-11-02,600,A
USGS,08162600,2013-11-03,190,A
USGS,08162600,2013-11-04,79.8,A
USGS,08162600,2013-11-05,1120,A
USGS,08162600,2013-11-06,1010,A
USGS,08162600,2013-11-07,373,A
USGS,08162600,2013-11-08,138,A
USGS,08162600,2013-11-09,60.4,A
USGS,08162600,2013-11-10,35.2,A
USGS,08162600,2013-11-11,26,A
USGS,08162600,2013-11-12,21,A
USGS,08162600,2013-11-13,17.1,A
USGS,08162600,2013-11-14,13.3,A
USGS,08162600,2013-11-15,13.2,A
USGS,08162600,2013-11-16,10.9,A
USGS,08162600,2013-11-17,9.24,A
USGS,08162600,2013-11-18,8.78,A
USGS,08162600,2013-11-19,8.18,A
USGS,08162600,2013-11-20,7.32,A
USGS,08162600,2013-11-21,6.98,A
USGS,08162600,2013-11-22,114,A
USGS,08162600,2013-11-23,170,A
USGS,08162600,2013-11-24,178,A
USGS,08162600,2013-11-25,120,A
USGS,08162600,2013-11-26,382,A
USGS,08162600,2013-11-27,361,A
USGS,08162600,2013-11-28,165,A
USGS,08162600,2013-11-29,71.1,A
USGS,08162600,2013-11-30,39.2,A
USGS,08162600,2013-12-01,26.5,A
USGS,08162600,2013-12-02,21.4,A
USGS,08162600,2013-12-03,19.1,A
USGS,08162600,2013-12-04,15,A
USGS,08162600,2013-12-05,16.9,A
USGS,08162600,2013-12-06,18.4,A
USGS,08162600,2013-12-07,13.7,A
USGS,08162600,2013-12-08,11.5,A
USGS,08162600,2013-12-09,11.5,A
USGS,08162600,2013-12-10,12,A
USGS,08162600,2013-12-11,11.2,A
USGS,08162600,2013-12-12,10,A
USGS,08162600,2013-12-13,9.82,A
USGS,08162600,2013-12-14,9.02,A
USGS,08162600,2013-12-15,8,A
USGS,08162600,2013-12-16,7.78,A
USGS,08162600,2013-12-17,10.9,A
USGS,08162600,2013-12-18,12.5,A
USGS,08162600,2013-12-19,11.2,A
USGS,08162600,2013-12-20,9.88,A
USGS,08162600,2013-12-21,13.1,A
USGS,08162600,2013-12-22,11.7,A
USGS,08162600,2013-12-23,11.5,A
USGS,08162600,2013-12-24,9.46,A
USGS,08162600,2013-12-25,8.48,A
USGS,08162600,2013-12-26,8.11,A
USGS,08162600,2013-12-27,7.92,A
USGS,08162600,2013-12-28,7.68,A
USGS,08162600,2013-12-29,7.66,A
USGS,08162600,2013-12-30,7.21,A
USGS,08162600,2013-12-31,7.48,A
USGS,08162600,2014-01-01,7.82,A
USGS,08162600,2014-01-02,7.64,A
USGS,08162600,2014-01-03,9.34,A
USGS,08162600,2014-01-04,7.42,A
USGS,08162600,2014-01-05,7.45,A
USGS,08162600,2014-01-06,6.79,A
USGS,08162600,2014-01-07,6.59,A
USGS,08162600,2014-01-08,7.28,A
USGS,08162600,2014-01-09,25.5,A
USGS,08162600,2014-01-10,29.4,A
USGS,08162600,2014-01-11,18,A
USGS,08162600,2014-01-12,11.8,A
USGS,08162600,2014-01-13,15.8,A
USGS,08162600,2014-01-14,13,A
USGS,08162600,2014-01-15,8.56,A
USGS,08162600,2014-01-16,9.58,A
USGS,08162600,2014-01-17,10.9,A
USGS,08162600,2014-01-18,8.7,A
USGS,08162600,2014-01-19,6.88,A
USGS,08162600,2014-01-20,6.8,A
USGS,08162600,2014-01-21,6.34,A
USGS,08162600,2014-01-22,6.24,A
USGS,08162600,2014-01-23,7.16,A
USGS,08162600,2014-01-24,11.2,A
USGS,08162600,2014-01-25,7.61,A
USGS,08162600,2014-01-26,8.67,A
USGS,08162600,2014-01-27,8.11,A
USGS,08162600,2014-01-28,9.51,A
USGS,08162600,2014-01-29,6.95,A
USGS,08162600,2014-01-30,8.06,A
USGS,08162600,2014-01-31,7.15,A
USGS,08162600,2014-02-01,6.59,A
USGS,08162600,2014-02-02,9.01,A
USGS,08162600,2014-02-03,13.2,A
USGS,08162600,2014-02-04,14.5,A
USGS,08162600,2014-02-05,9.88,A
USGS,08162600,2014-02-06,9.31,A
USGS,08162600,2014-02-07,11.1,A
USGS,08162600,2014-02-08,8.37,A
USGS,08162600,2014-02-09,7.31,A
USGS,08162600,2014-02-10,7.09,A
USGS,08162600,2014-02-11,8.21,A
USGS,08162600,2014-02-12,7.83,A
USGS,08162600,2014-02-13,7.89,A
USGS,08162600,2014-02-14,6.98,A
USGS,08162600,2014-02-15,7.19,A
USGS,08162600,2014-02-16,6.98,A
USGS,08162600,2014-02-17,6.56,A
USGS,08162600,2014-02-18,6.29,A
USGS,08162600,2014-02-19,6.08,A
USGS,08162600,2014-02-20,6.64,A
USGS,08162600,2014-02-21,6.36,A
USGS,08162600,2014-02-22,9.19,A
USGS,08162600,2014-02-23,9.22,A
USGS,08162600,2014-02-24,13.9,A
USGS,08162600,2014-02-25,9.4,A
USGS,08162600,2014-02-26,11,A
USGS,08162600,2014-02-27,11.8,A
USGS,08162600,2014-02-28,10.7,A
USGS,08162600,2014-03-01,12.8,A
USGS,08162600,2014-03-02,12.6,A
USGS,08162600,2014-03-03,12.5,A
USGS,08162600,2014-03-04,27.2,A
USGS,08162600,2014-03-05,59.3,A
USGS,08162600,2014-03-06,36.5,A
USGS,08162600,2014-03-07,31.4,A
USGS,08162600,2014-03-08,20.7,A
USGS,08162600,2014-03-09,15.3,A
USGS,08162600,2014-03-10,11.8,A
USGS,08162600,2014-03-11,12.9,A
USGS,08162600,2014-03-12,9.12,A
USGS,08162600,2014-03-13,9.89,A
USGS,08162600,2014-03-14,16.9,A
USGS,08162600,2014-03-15,12.7,A
USGS,08162600,2014-03-16,9.51,A
USGS,08162600,2014-03-17,9.55,A
USGS,08162600,2014-03-18,11.2,A
USGS,08162600,2014-03-19,9.52,A
USGS,08162600,2014-03-20,13.9,A
USGS,08162600,2014-03-21,14.2,A
USGS,08162600,2014-03-22,10.4,A
USGS,08162600,2014-03-23,9.11,A
USGS,08162600,2014-03-24,12,A
USGS,08162600,2014-03-25,41.5,A
USGS,08162600,2014-03-26,36.1,A
USGS,08162600,2014-03-27,19.7,A
USGS,08162600,2014-03-28,15.7,A
USGS,08162600,2014-03-29,14.2,A
USGS,08162600,2014-03-30,14.6,A
USGS,08162600,2014-03-31,14.6,A
USGS,08162600,2014-04-01,14.8,A
USGS,08162600,2014-04-02,13.4,A
USGS,08162600,2014-04-03,15,A
USGS,08162600,2014-04-04,14.2,A
USGS,08162600,2014-04-05,13.7,A
USGS,08162600,2014-04-06,18,A
USGS,08162600,2014-04-07,14.7,A
USGS,08162600,2014-04-08,9.81,A
USGS,08162600,2014-04-09,9.2,A
USGS,08162600,2014-04-10,8.52,A
USGS,08162600,2014-04-11,7.73,A
USGS,08162600,2014-04-12,7.47,A
USGS,08162600,2014-04-13,7.38,A
USGS,08162600,2014-04-14,15,A
USGS,08162600,2014-04-15,26.9,A
USGS,08162600,2014-04-16,34.5,A
USGS,08162600,2014-04-17,28.9,A
USGS,08162600,2014-04-18,22,A
USGS,08162600,2014-04-19,15.8,A
USGS,08162600,2014-04-20,9.49,A
USGS,08162600,2014-04-21,7.41,A
USGS,08162600,2014-04-22,8.63,A
USGS,08162600,2014-04-23,7.85,A
USGS,08162600,2014-04-24,7.71,A
USGS,08162600,2014-04-25,11.3,A
USGS,08162600,2014-04-26,10.4,A
USGS,08162600,2014-04-27,7.85,A
USGS,08162600,2014-04-28,9.69,A
USGS,08162600,2014-04-29,6.93,A
USGS,08162600,2014-04-30,12.3,A
USGS,08162600,2014-05-01,11.6,A
USGS,08162600,2014-05-02,11.3,A
USGS,08162600,2014-05-03,11.3,A
USGS,08162600,2014-05-04,10.2,A
USGS,08162600,2014-05-05,13,A
USGS,08162600,2014-05-06,12.5,A
USGS,08162600,2014-05-07,7.36,A
USGS,08162600,2014-05-08,8.84,A
USGS,08162600,2014-05-09,13.3,A
USGS,08162600,2014-05-10,14.4,A
USGS,08162600,2014-05-11,12.2,A
USGS,08162600,2014-05-12,13.5,A
USGS,08162600,2014-05-13,52.7,A
USGS,08162600,2014-05-14,256,A
USGS,08162600,2014-05-15,176,A
USGS,08162600,2014-05-16,71.5,A
USGS,08162600,2014-05-17,49,A
USGS,08162600,2014-05-18,35.5,A
USGS,08162600,2014-05-19,25.6,A
USGS,08162600,2014-05-20,22.3,A
USGS,08162600,2014-05-21,22.4,A
USGS,08162600,2014-05-22,23.6,A
USGS,08162600,2014-05-23,17.8,A
USGS,08162600,2014-05-24,14.2,A
USGS,08162600,2014-05-25,11.4,A
USGS,08162600,2014-05-26,12.2,A
USGS,08162600,2014-05-27,64.7,A
USGS,08162600,2014-05-28,800,A
USGS,08162600,2014-05-29,810,A
USGS,08162600,2014-05-30,388,A
USGS,08162600,2014-05-31,150,A
USGS,08162600,2014-06-01,116,A
USGS,08162600,2014-06-02,155,A
USGS,08162600,2014-06-03,50,A
USGS,08162600,2014-06-04,30.7,A
USGS,08162600,2014-06-05,23.6,A
USGS,08162600,2014-06-06,21.1,A
USGS,08162600,2014-06-07,16.4,A
USGS,08162600,2014-06-08,17.2,A
USGS,08162600,2014-06-09,20.6,A
USGS,08162600,2014-06-10,20.5,A
USGS,08162600,2014-06-11,21.3,A
USGS,08162600,2014-06-12,25,A
USGS,08162600,2014-06-13,19.2,A
USGS,08162600,2014-06-14,16.7,A
USGS,08162600,2014-06-15,14,A
USGS,08162600,2014-06-16,15.7,A
USGS,08162600,2014-06-17,13.6,A
USGS,08162600,2014-06-18,9.87,A
USGS,08162600,2014-06-19,9.7,A
USGS,08162600,2014-06-20,13.7,A
USGS,08162600,2014-06-21,15.4,A
USGS,08162600,2014-06-22,15,A
USGS,08162600,2014-06-23,17,A
USGS,08162600,2014-06-24,18.1,A
USGS,08162600,2014-06-25,17.6,A
USGS,08162600,2014-06-26,32.2,A
USGS,08162600,2014-06-27,45.4,A
USGS,08162600,2014-06-28,42.2,A
USGS,08162600,2014-06-29,28.7,A
USGS,08162600,2014-06-30,22.3,A
USGS,08162600,2014-07-01,21.2,A
USGS,08162600,2014-07-02,18.8,A
USGS,08162600,2014-07-03,16.8,A
USGS,08162600,2014-07-04,16.2,A
USGS,08162600,2014-07-05,29,A
USGS,08162600,2014-07-06,62.7,A
USGS,08162600,2014-07-07,47.8,A
USGS,08162600,2014-07-08,34.1,A
USGS,08162600,2014-07-09,19.6,A
USGS,08162600,2014-07-10,11.5,A
USGS,08162600,2014-07-11,7.89,A
USGS,08162600,2014-07-12,5.84,A
USGS,08162600,2014-07-13,9.25,A
USGS,08162600,2014-07-14,8.14,A
USGS,08162600,2014-07-15,5.81,A
USGS,08162600,2014-07-16,5.72,A
USGS,08162600,2014-07-17,6.22,A
USGS,08162600,2014-07-18,8.06,A
USGS,08162600,2014-07-19,14.6,A
USGS,08162600,2014-07-20,15,A
USGS,08162600,2014-07-21,21.4,A
USGS,08162600,2014-07-22,16.5,A
USGS,08162600,2014-07-23,9.79,A
USGS,08162600,2014-07-24,9.23,A
USGS,08162600,2014-07-25,23.9,A
USGS,08162600,2014-07-26,22.1,A
USGS,08162600,2014-07-27,18.9,A
USGS,08162600,2014-07-28,16.3,A
USGS,08162600,2014-07-29,11.2,A
USGS,08162600,2014-07-30,25.6,A
USGS,08162600,2014-07-31,20.7,A
USGS,08162600,2014-08-01,35.1,A
USGS,08162600,2014-08-02,88.6,A
USGS,08162600,2014-08-03,37.2,A
USGS,08162600,2014-08-04,20.2,A
USGS,08162600,2014-08-05,14.3,A
USGS,08162600,2014-08-06,9.36,A
USGS,08162600,2014-08-07,13.1,A
USGS,08162600,2014-08-08,15.4,A
USGS,08162600,2014-08-09,16.8,A
USGS,08162600,2014-08-10,10.6,A
USGS,08162600,2014-08-11,9.86,A
USGS,08162600,2014-08-12,12,A
USGS,08162600,2014-08-13,9.97,A
USGS,08162600,2014-08-14,8.6,A
USGS,08162600,2014-08-15,10.3,A
USGS,08162600,2014-08-16,9.74,A
USGS,08162600,2014-08-17,8.13,A
USGS,08162600,2014-08-18,6.7,A
USGS,08162600,2014-08-19,5.14,A
USGS,08162600,2014-08-20,3.08,A
USGS,08162600,2014-08-21,3.63,A
USGS,08162600,2014-08-22,9.71,A
USGS,08162600,2014-08-23,7.52,A
USGS,08162600,2014-08-24,3.87,A
USGS,08162600,2014-08-25,3.56,A
USGS,08162600,2014-08-26,3.53,A
USGS,08162600,2014-08-27,4.64,A
USGS,08162600,2014-08-28,9.29,A
USGS,08162600,2014-08-29,16.9,A
USGS,08162600,2014-08-30,25.9,A
USGS,08162600,2014-08-31,97.9,A
USGS,08162600,2014-09-01,280,A
USGS,08162600,2014-09-02,156,A
USGS,08162600,2014-09-03,63.8,A
USGS,08162600,2014-09-04,35.9,A
USGS,08162600,2014-09-05,26.8,A
USGS,08162600,2014-09-06,20.4,A
USGS,08162600,2014-09-07,27.8,A
USGS,08162600,2014-09-08,85.5,A
USGS,08162600,2014-09-09,28.1,A
USGS,08162600,2014-09-10,16.1,A
USGS,08162600,2014-09-11,11.1,A
USGS,08162600,2014-09-12,10.6,A
USGS,08162600,2014-09-13,28.8,A
USGS,08162600,2014-09-14,14.5,A
USGS,08162600,2014-09-15,22.4,A
USGS,08162600,2014-09-16,19.8,A
USGS,08162600,2014-09-17,114,A
USGS,08162600,2014-09-18,157,A
USGS,08162600,2014-09-19,381,A
USGS,08162600,2014-09-20,275,A
USGS,08162600,2014-09-21,97.8,A
USGS,08162600,2014-09-22,45.6,A
USGS,08162600,2014-09-23,27.4,A
USGS,08162600,2014-09-24,16.9,A
USGS,08162600,2014-09-25,16.2,A
USGS,08162600,2014-09-26,16.7,A
USGS,08162600,2014-09-27,13.9,A
USGS,08162600,2014-09-28,11.8,A
USGS,08162600,2014-09-29,12,A
USGS,08162600,2014-09-30,16.7,A
USGS,08162600,2014-10-01,36.5,A
USGS,08162600,2014-10-02,20.4,A
USGS,08162600,2014-10-03,67.9,A
USGS,08162600,2014-10-04,93.3,A
USGS,08162600,2014-10-05,43.9,A
USGS,08162600,2014-10-06,30.3,A
USGS,08162600,2014-10-07,39.8,A
USGS,08162600,2014-10-08,23.7,A
USGS,08162600,2014-10-09,14.8,A
USGS,08162600,2014-10-10,10.1,A
USGS,08162600,2014-10-11,7.56,A
USGS,08162600,2014-10-12,6.28,A
USGS,08162600,2014-10-13,18.9,A
USGS,08162600,2014-10-14,29.8,A
USGS,08162600,2014-10-15,20.9,A
USGS,08162600,2014-10-16,14.1,A
USGS,08162600,2014-10-17,13.7,A
USGS,08162600,2014-10-18,12.6,A
USGS,08162600,2014-10-19,8.83,A
USGS,08162600,2014-10-20,8.27,A
USGS,08162600,2014-10-21,9.46,A
USGS,08162600,2014-10-22,8.07,A
USGS,08162600,2014-10-23,13.6,A
USGS,08162600,2014-10-24,18,A
USGS,08162600,2014-10-25,13.9,A
USGS,08162600,2014-10-26,11.7,A
USGS,08162600,2014-10-27,9.89,A
USGS,08162600,2014-10-28,9.57,A
USGS,08162600,2014-10-29,8.98,A
USGS,08162600,2014-10-30,7.19,A
USGS,08162600,2014-10-31,8.31,A
USGS,08162600,2014-11-01,9.93,A
USGS,08162600,2014-11-02,8.88,A
USGS,08162600,2014-11-03,6.34,A
USGS,08162600,2014-11-04,6.06,A
USGS,08162600,2014-11-05,10.7,A
USGS,08162600,2014-11-06,272,A
USGS,08162600,2014-11-07,376,A
USGS,08162600,2014-11-08,149,A
USGS,08162600,2014-11-09,79.9,A
USGS,08162600,2014-11-10,39.1,A
USGS,08162600,2014-11-11,25.4,A
USGS,08162600,2014-11-12,20.9,A
USGS,08162600,2014-11-13,33.5,A
USGS,08162600,2014-11-14,37.9,A
USGS,08162600,2014-11-15,28.7,A
USGS,08162600,2014-11-16,22.7,A
USGS,08162600,2014-11-17,24,A
USGS,08162600,2014-11-18,22.6,A
USGS,08162600,2014-11-19,16.8,A
USGS,08162600,2014-11-20,14.3,A
USGS,08162600,2014-11-21,52.2,A
USGS,08162600,2014-11-22,83.1,A
USGS,08162600,2014-11-23,112,A
USGS,08162600,2014-11-24,73.2,A
USGS,08162600,2014-11-25,34,A
USGS,08162600,2014-11-26,21.7,A
USGS,08162600,2014-11-27,15.8,A
USGS,08162600,2014-11-28,12.7,A
USGS,08162600,2014-11-29,11,A
USGS,08162600,2014-11-30,9,A
USGS,08162600,2014-12-01,22.8,A
USGS,08162600,2014-12-02,140,A
USGS,08162600,2014-12-03,109,A
USGS,08162600,2014-12-04,66.5,A
USGS,08162600,2014-12-05,42.6,A
USGS,08162600,2014-12-06,27.5,A
USGS,08162600,2014-12-07,18.7,A
USGS,08162600,2014-12-08,12.7,A
USGS,08162600,2014-12-09,10.4,A
USGS,08162600,2014-12-10,8.23,A
USGS,08162600,2014-12-11,7.51,A
USGS,08162600,2014-12-12,6.74,A
USGS,08162600,2014-12-13,10.2,A
USGS,08162600,2014-12-14,11.5,A
USGS,08162600,2014-12-15,12.5,A
USGS,08162600,2014-12-16,11.2,A
USGS,08162600,2014-12-17,10.2,A
USGS,08162600,2014-12-18,9.74,A
USGS,08162600,2014-12-19,319,A
USGS,08162600,2014-12-20,761,A
USGS,08162600,2014-12-21,335,A
USGS,08162600,2014-12-22,145,A
USGS,08162600,2014-12-23,62.5,A
USGS,08162600,2014-12-24,35.3,A
USGS,08162600,2014-12-25,23.1,A
USGS,08162600,2014-12-26,16.6,A
USGS,08162600,2014-12-27,13.6,A
USGS,08162600,2014-12-28,68.1,A
USGS,08162600,2014-12-29,369,A
USGS,08162600,2014-12-30,319,A
USGS,08162600,2014-12-31,138,A
USGS,08162600,2015-01-01,61.1,A
USGS,08162600,2015-01-02,38.6,A
USGS,08162600,2015-01-03,222,A
USGS,08162600,2015-01-04,206,A
USGS,08162600,2015-01-05,108,A
USGS,08162600,2015-01-06,50.1,A
